STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SECT_PERF,Sector of performance,SECT_FUND,Sources of funds,TYPE_COST,Type of expenditure,TYPE_RD,Type of R&D,FORD,Field of R&D,SEO,Socio-economic objectives,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,AUX_OBS_STATUS_2,Aux observation status 2,AUX_OBS_STATUS_3,Aux observation status 3,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,BASE_PER,Base Period,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS08,Agriculture,XDC,National currency,V,Current prices,2021,,658.225691,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS14,Defence,XDC,National currency,V,Current prices,2021,,399.61696,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS02,Environment,XDC,National currency,V,Current prices,2021,,679.862471,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS06,Industrial production and technology,XDC,National currency,V,Current prices,2021,,1965.547532,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS07,Health,XDC,National currency,V,Current prices,2021,,2655.459354,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS03,Exploration and exploitation of space,XDC,National currency,V,Current prices,2021,,857.862836,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS05,Energy,XDC,National currency,V,Current prices,2021,,1607.83763,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS10,"Culture, recreation, religion and mass media",XDC,National currency,V,Current prices,2021,,590.162932,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS04,"Transport, telecommunication and other infrastructures",XDC,National currency,V,Current prices,2021,,1137.824815,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS01,Exploration and exploitation of the Earth,XDC,National currency,V,Current prices,2021,,1455.792515,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS11,"Political and social systems, structures and processes",XDC,National currency,V,Current prices,2021,,557.402365,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,DEU,Germany,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS11,"Political and social systems, structures and processes",XDC,National currency,V,Current prices,2020,,518.4260416,,D,Definition differs,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS05,Energy,XDC,National currency,V,Current prices,2021,,17.872,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS05,Energy,XDC,National currency,V,Current prices,2020,,19.19,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS12_13,General advancement of knowledge,XDC,National currency,V,Current prices,2020,,62.3,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS11,"Political and social systems, structures and processes",XDC,National currency,V,Current prices,2015,,11.31,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS03,Exploration and exploitation of space,XDC,National currency,V,Current prices,2015,,1.92,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,2015,,479.35,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS04,"Transport, telecommunication and other infrastructures",XDC,National currency,V,Current prices,2015,,7.54,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS01,Exploration and exploitation of the Earth,XDC,National currency,V,Current prices,2015,,42.32,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS14,Defence,XDC,National currency,V,Current prices,2017,,10.84248808,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS03,Exploration and exploitation of space,XDC,National currency,V,Current prices,2017,,7.05383027,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS11,"Political and social systems, structures and processes",XDC,National currency,V,Current prices,2017,,13.12759085,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,2017,,451.14,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS04,"Transport, telecommunication and other infrastructures",XDC,National currency,V,Current prices,2017,,19.45581933,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS01,Exploration and exploitation of the Earth,XDC,National currency,V,Current prices,2017,,26.39068013,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,XDC,National currency,V,Current prices,2016,,438.82,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS05,Energy,XDC,National currency,V,Current prices,2015,,20.73,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS10,"Culture, recreation, religion and mass media",XDC,National currency,V,Current prices,2015,,152.75,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS07,Health,XDC,National currency,V,Current prices,2015,,103.33,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS08,Agriculture,XDC,National currency,V,Current prices,2015,,30.11,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS09,Education,XDC,National currency,V,Current prices,2015,,18.16,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS02,Environment,XDC,National currency,V,Current prices,2015,,28.99,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS14,Defence,XDC,National currency,V,Current prices,2015,,0.83,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS06,Industrial production and technology,XDC,National currency,V,Current prices,2015,,23.38,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS10,"Culture, recreation, religion and mass media",XDC,National currency,V,Current prices,2020,,127.76,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS07,Health,XDC,National currency,V,Current prices,2020,,153.38,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GERD@DF_GERD_SEO(1.0),Gross domestic expenditure on R&D by sector of performance and socio-economic objectives,I,GRC,Greece,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),GOV,Government sector,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NABS08,Agriculture,XDC,National currency,V,Current prices,2020,,26.09,,,,,,,,,,,,,,,,6,Millions,,,EUR,Euro,3,Three
